1.914000000000E+0	-3.813758492470E-3
1.947000000000E+0	-4.116088151932E-3
1.980000000000E+0	-4.411965608597E-3
2.013000000000E+0	-4.672080278397E-3
2.046000000000E+0	-4.915028810501E-3
2.079000000000E+0	-5.144625902176E-3
2.112000000000E+0	-5.324155092239E-3
2.145000000000E+0	-5.353480577469E-3
2.178000000000E+0	-5.414992570877E-3
2.211000000000E+0	-5.396872758865E-3
2.244000000000E+0	-5.211621522903E-3
2.285250000000E+0	-4.843741655350E-3
2.310000000000E+0	-4.445105791092E-3
2.343000000000E+0	-3.796592354774E-3
2.376000000000E+0	-2.918735146523E-3
2.409000000000E+0	-1.794345676899E-3
2.442000000000E+0	-5.958117544651E-4
2.475000000000E+0	8.869208395481E-4
2.516250000000E+0	2.752318978310E-3
2.541000000000E+0	4.556924104691E-3
2.574000000000E+0	6.650239229202E-3
2.607000000000E+0	9.065687656403E-3
2.640000000000E+0	1.165777444839E-2
2.673000000000E+0	1.378351449966E-2
2.706000000000E+0	1.604998111725E-2
2.739000000000E+0	1.842701435089E-2
2.772000000000E+0	2.054417133331E-2
2.805000000000E+0	2.239477634430E-2
2.838000000000E+0	2.326834201813E-2
2.871000000000E+0	2.362143993378E-2
2.904000000000E+0	2.329480648041E-2
2.937000000000E+0	2.157342433929E-2
2.970000000000E+0	1.955568790436E-2
3.003000000000E+0	1.685464382172E-2
3.036000000000E+0	1.320511102676E-2
3.069000000000E+0	9.512007236481E-3
3.102000000000E+0	5.285769701004E-3
3.135000000000E+0	1.059778034687E-3
3.168000000000E+0	-3.208890557289E-3
3.201000000000E+0	-6.702214479446E-3
3.234000000000E+0	-8.880674839020E-3
3.267000000000E+0	-1.105052232742E-2
3.300000000000E+0	-1.253873109818E-2
3.333000000000E+0	-1.331239938736E-2
3.366000000000E+0	-1.357823610306E-2
3.399000000000E+0	-1.336008310318E-2
3.432000000000E+0	-1.289135217667E-2
3.465000000000E+0	-1.198917627335E-2
3.506250000000E+0	-1.108199357986E-2
3.531000000000E+0	-1.017028093338E-2
3.564000000000E+0	-9.269058704376E-3
3.597000000000E+0	-7.987082004547E-3
3.630000000000E+0	-6.906539201736E-3
3.663000000000E+0	-5.839377641678E-3
3.696000000000E+0	-5.008012056351E-3
3.729000000000E+0	-4.413396120071E-3
3.762000000000E+0	-3.787532448769E-3
3.803250000000E+0	-3.257766366005E-3
3.828000000000E+0	-2.659335732460E-3
3.861000000000E+0	-2.081170678139E-3
3.894000000000E+0	-1.535184681416E-3
3.927000000000E+0	-1.182802021503E-3
3.960000000000E+0	-9.005106985569E-4
3.993000000000E+0	-6.780661642551E-4
4.026000000000E+0	-4.329700022936E-4
4.059000000000E+0	-2.093324437737E-4
4.092000000000E+0	-2.956407843158E-5
4.125000000000E+0	4.267715848982E-5
4.158000000000E+0	6.866501644254E-5
4.191000000000E+0	4.029297269881E-5
4.224000000000E+0	-7.391026883852E-6
4.257000000000E+0	-7.939385250211E-5
4.298250000000E+0	-1.926431432366E-4
4.323000000000E+0	-2.858657389879E-4
4.356000000000E+0	-4.115123301744E-4
4.389000000000E+0	-5.297698080540E-4
4.422000000000E+0	-6.508864462376E-4
4.455000000000E+0	-8.339919149876E-4
4.488000000000E+0	-1.002319157124E-3
4.521000000000E+0	-1.125819981098E-3
4.554000000000E+0	-1.255758106709E-3
4.587000000000E+0	-1.332767307758E-3
4.620000000000E+0	-1.346595585346E-3
4.653000000000E+0	-1.293428242207E-3
4.686000000000E+0	-1.251704990864E-3
4.719000000000E+0	-1.152522861958E-3
4.752000000000E+0	-9.841993451118E-4
4.785000000000E+0	-7.905997335911E-4
4.818000000000E+0	-5.888976156712E-4
4.851000000000E+0	-3.745574504137E-4
4.884000000000E+0	-1.850137487054E-4
4.917000000000E+0	-2.264988142997E-5
4.958250000000E+0	1.118187792599E-4
4.983000000000E+0	2.005109563470E-4
5.016000000000E+0	2.548713237047E-4
5.049000000000E+0	2.765674144030E-4
5.082000000000E+0	2.541560679674E-4
5.115000000000E+0	1.974115148187E-4
5.148000000000E+0	1.270780339837E-4
5.181000000000E+0	5.483650602400E-5
5.214000000000E+0	-1.549731678097E-5
5.247000000000E+0	-7.700966671109E-5
5.280000000000E+0	-1.201634295285E-4
5.313000000000E+0	-1.430520787835E-4
5.346000000000E+0	-1.227864995599E-4
5.379000000000E+0	-8.988426998258E-5
5.412000000000E+0	-5.102180875838E-5
5.445000000000E+0	-7.152611942729E-7
5.478000000000E+0	5.126022733748E-5
5.511000000000E+0	1.089577563107E-4
5.544000000000E+0	1.604566350579E-4
5.577000000000E+0	2.291211858392E-4
5.610000000000E+0	2.849120646715E-4
5.643000000000E+0	3.168601542711E-4
5.676000000000E+0	3.914851695299E-4
5.709000000000E+0	4.603881388903E-4
5.742000000000E+0	5.192793905735E-4
5.775000000000E+0	5.965270102024E-4
5.808000000000E+0	6.701983511448E-4
5.841000000000E+0	7.185973227024E-4
5.874000000000E+0	7.631815969944E-4
5.907000000000E+0	7.994212210178E-4
5.940000000000E+0	8.347071707249E-4
5.973000000000E+0	8.807219564915E-4
6.006000000000E+0	9.059943258762E-4
6.039000000000E+0	9.231604635715E-4
6.072000000000E+0	9.231604635715E-4
6.105000000000E+0	9.155310690403E-4
6.138000000000E+0	8.702315390110E-4
6.171000000000E+0	8.089579641819E-4
6.204000000000E+0	7.376708090305E-4
6.245250000000E+0	6.496943533421E-4
6.270000000000E+0	5.552805960178E-4
6.303000000000E+0	4.737395793200E-4
6.336000000000E+0	3.976840525866E-4
6.369000000000E+0	3.459472209215E-4
6.402000000000E+0	3.092307597399E-4
6.435000000000E+0	3.013629466295E-4
6.468000000000E+0	3.108996897936E-4
6.501000000000E+0	3.435630351305E-4
6.534000000000E+0	3.826636821032E-4
6.567000000000E+0	4.434604197741E-4
6.600000000000E+0	5.161799490452E-4
6.633000000000E+0	5.865134298801E-4
6.666000000000E+0	6.418265402317E-4
6.699000000000E+0	6.980933248997E-4
6.732000000000E+0	7.467307150364E-4
6.765000000000E+0	7.524527609348E-4
6.798000000000E+0	7.247962057590E-4
6.831000000000E+0	6.732977926731E-4
6.864000000000E+0	5.977191030979E-4
6.897000000000E+0	4.971064627171E-4
6.938250000000E+0	3.819484263659E-4
6.963000000000E+0	2.782363444567E-4
6.996000000000E+0	1.790532842278E-4
7.029000000000E+0	9.393738582730E-5
7.062000000000E+0	4.816078580916E-5
7.095000000000E+0	2.288830000907E-5
7.136250000000E+0	3.027937782463E-5
7.161000000000E+0	5.984338349663E-5
7.194000000000E+0	1.094345934689E-4
7.227000000000E+0	1.666555181146E-4
7.268250000000E+0	2.183923497796E-4
7.284750000000E+0	2.574939280748E-4
7.326000000000E+0	2.841968089342E-4
7.359000000000E+0	2.937335520983E-4
7.392000000000E+0	2.841968089342E-4
7.425000000000E+0	2.632159739733E-4
7.458000000000E+0	2.300748601556E-4
7.491000000000E+0	1.754770055413E-4
7.524000000000E+0	1.311311498284E-4
7.557000000000E+0	8.606957271695E-5
7.598250000000E+0	4.625343717635E-5
7.623000000000E+0	1.549732405692E-5
7.656000000000E+0	-1.621257979423E-5
7.689000000000E+0	-5.149864591658E-5
7.722000000000E+0	-7.343338802457E-5
7.755000000000E+0	-9.989785030484E-5
7.796250000000E+0	-1.201634295285E-4
7.821000000000E+0	-1.373300328851E-4
7.854000000000E+0	-1.602182164788E-4
7.887000000000E+0	-1.754770055413E-4
7.928250000000E+0	-1.907357946038E-4
7.953000000000E+0	-2.040872350335E-4
7.986000000000E+0	-2.193460240960E-4
8.019000000000E+0	-2.365121617913E-4
8.052000000000E+0	-2.627391368151E-4
8.085000000000E+0	-2.918262034655E-4
8.118000000000E+0	-3.051776438951E-4
8.151000000000E+0	-3.280658274889E-4
8.184000000000E+0	-3.433246165514E-4
8.217000000000E+0	-3.547687083483E-4
8.258250000000E+0	-3.509540110826E-4
8.274750000000E+0	-3.318805247545E-4
8.316000000000E+0	-2.918262034655E-4
8.349000000000E+0	-2.391347661614E-4
8.382000000000E+0	-1.719007268548E-4
8.415000000000E+0	-1.099114306271E-4
8.448000000000E+0	-5.245232023299E-5
8.481000000000E+0	-1.287466147915E-5
8.514000000000E+0	1.263624290004E-5
8.547000000000E+0	2.288830000907E-5
8.588250000000E+0	9.536801371723E-6
8.613000000000E+0	-9.536801371723E-6
8.646000000000E+0	-3.480934537947E-5
8.679000000000E+0	-6.294297054410E-5
8.712000000000E+0	-8.201645687222E-5
8.745000000000E+0	-9.346054866910E-5
8.778000000000E+0	-9.536789730191E-5
8.811000000000E+0	-9.918259456754E-5
8.844000000000E+0	-9.727524593472E-5
8.885250000000E+0	-9.346054866910E-5
8.910000000000E+0	-9.274529293180E-5
8.943000000000E+0	-9.155320003629E-5
8.976000000000E+0	-9.346054866910E-5
9.009000000000E+0	-9.346054866910E-5
9.042000000000E+0	-9.346054866910E-5
9.075000000000E+0	-8.916901424527E-5
9.116250000000E+0	-8.964585140347E-5
9.141000000000E+0	-8.964585140347E-5
9.174000000000E+0	-9.298371151090E-5
9.207000000000E+0	-1.106266863644E-4
9.248250000000E+0	-1.277932897210E-4
9.273000000000E+0	-1.354226842523E-4
9.306000000000E+0	-1.373300328851E-4
9.339000000000E+0	-1.335153356194E-4
9.372000000000E+0	-1.151566393673E-4
9.405000000000E+0	-8.177803829312E-5
9.438000000000E+0	-4.029297269881E-5
9.471000000000E+0	3.814726369455E-6
9.504000000000E+0	3.814720548689E-5
9.537000000000E+0	6.675766780972E-5
9.578250000000E+0	8.010910823941E-5
9.594750000000E+0	7.891701534390E-5
9.636000000000E+0	6.485031917691E-5
9.669000000000E+0	4.768394865096E-5
9.702000000000E+0	2.288830000907E-5
9.735000000000E+0	-7.629452738911E-6
9.768000000000E+0	-3.838562406600E-5
9.801000000000E+0	-5.722069181502E-5
9.834000000000E+0	-7.629441097379E-5
9.867000000000E+0	-8.964585140347E-5
9.908250000000E+0	-9.918259456754E-5
9.933000000000E+0	-1.049046404660E-4
9.966000000000E+0	-1.010899432003E-4
9.999000000000E+0	-9.536789730191E-5
1.003200000000E+1	-9.346054866910E-5
1.006500000000E+1	-8.010910823941E-5
1.009800000000E+1	-5.459808744490E-5
1.013100000000E+1	-2.932564530056E-5
1.016400000000E+1	1.025205710903E-5
1.019700000000E+1	4.959129728377E-5
1.023825000000E+1	8.916901424527E-5
1.026300000000E+1	1.163487322628E-4
1.029600000000E+1	1.335153356194E-4
1.032900000000E+1	1.430520787835E-4
1.036200000000E+1	1.332769170403E-4
1.039500000000E+1	1.108651049435E-4
1.043625000000E+1	7.820175960660E-5
1.046100000000E+1	3.695511259139E-5
1.049400000000E+1	3.814726369455E-6
1.052700000000E+1	-2.646457869560E-5
1.056825000000E+1	-4.196190275252E-5
1.059300000000E+1	-5.340599454939E-5
1.062600000000E+1	-5.340599454939E-5
1.065900000000E+1	-5.340599454939E-5
1.069200000000E+1	-5.912804044783E-5
1.072500000000E+1	-5.531334318221E-5
1.075800000000E+1	-5.531334318221E-5
1.079100000000E+1	-6.103562191129E-5
1.082400000000E+1	-6.103562191129E-5
1.085700000000E+1	-6.294297054410E-5
1.089825000000E+1	-5.722069181502E-5
1.092300000000E+1	-5.340599454939E-5
1.095600000000E+1	-5.340599454939E-5
1.098900000000E+1	-5.149864591658E-5
1.102200000000E+1	-5.340599454939E-5
1.105500000000E+1	-6.675766780972E-5
1.108800000000E+1	-8.201645687222E-5
1.112100000000E+1	-9.918259456754E-5
1.115400000000E+1	-1.161103136837E-4
1.118700000000E+1	-1.258859410882E-4
1.122825000000E+1	-1.242170110345E-4
1.125300000000E+1	-1.125340349972E-4
1.128600000000E+1	-7.915543392301E-5
1.131900000000E+1	-3.528618253767E-5
1.135200000000E+1	1.668941695243E-5
1.138500000000E+1	6.389664486051E-5
1.141800000000E+1	1.049046404660E-4
1.145100000000E+1	1.239785924554E-4
1.148400000000E+1	1.316079869866E-4
1.151700000000E+1	1.277932897210E-4
1.155825000000E+1	1.182560808957E-4
1.158300000000E+1	1.144413836300E-4
1.161600000000E+1	8.964585140347E-5
1.164900000000E+1	7.438706234097E-5
1.168200000000E+1	5.340599454939E-5
1.171500000000E+1	3.623985685408E-5
1.174800000000E+1	1.525890547782E-5
1.178100000000E+1	-5.722075002268E-6
1.181400000000E+1	-2.717983443290E-5
1.184700000000E+1	-5.793594755232E-5
1.188000000000E+1	-9.346054866910E-5
1.191300000000E+1	-1.235017552972E-4
1.194600000000E+1	-1.449594274163E-4
1.197900000000E+1	-1.583108678460E-4
1.201200000000E+1	-1.564035192132E-4
1.204500000000E+1	-1.480588689446E-4
1.207800000000E+1	-1.354226842523E-4
1.211100000000E+1	-1.199250109494E-4
1.214400000000E+1	-9.989785030484E-5
1.217700000000E+1	-8.130120113492E-5
1.221000000000E+1	-7.438706234097E-5
1.224300000000E+1	-6.866501644254E-5
1.227600000000E+1	-6.103562191129E-5
1.230900000000E+1	-5.340599454939E-5
1.234200000000E+1	-4.005455411971E-5
1.237500000000E+1	-4.005455411971E-5
1.241625000000E+1	-4.005455411971E-5
1.244100000000E+1	-4.196190275252E-5
1.247400000000E+1	-5.340599454939E-5
1.250700000000E+1	-7.867859676480E-5
1.254825000000E+1	-9.918259456754E-5
1.257300000000E+1	-1.125340349972E-4
1.260600000000E+1	-1.335153356194E-4
1.263900000000E+1	-1.449594274163E-4
1.267200000000E+1	-1.449594274163E-4
1.270500000000E+1	-1.373300328851E-4
1.273800000000E+1	-1.239785924554E-4
1.277100000000E+1	-1.029972918332E-4
1.280400000000E+1	-8.583115413785E-5
1.283700000000E+1	-7.438706234097E-5
1.287825000000E+1	-6.032027886249E-5
1.289475000000E+1	-5.531334318221E-5
1.293600000000E+1	-4.005455411971E-5
1.296900000000E+1	-4.386925138533E-5
1.300200000000E+1	-3.623985685408E-5
1.303500000000E+1	-2.861034590751E-5
1.306800000000E+1	-5.722075002268E-6
1.310100000000E+1	9.536801371723E-6
1.313400000000E+1	2.670299727470E-5
1.316700000000E+1	2.455723006278E-5
1.320825000000E+1	2.264988142997E-5
1.323300000000E+1	1.335149863735E-5
1.326600000000E+1	7.629452738911E-6
1.329900000000E+1	-3.814726369455E-6
1.333200000000E+1	-3.552460111678E-5
1.336500000000E+1	-7.176445797086E-5
1.339800000000E+1	-9.346054866910E-5
1.343100000000E+1	-1.068119890988E-4
1.346400000000E+1	-1.201634295285E-4
1.349700000000E+1	-1.151566393673E-4
1.353825000000E+1	-1.068119890988E-4
1.355475000000E+1	-9.346054866910E-5
1.359600000000E+1	-7.867859676480E-5
1.362900000000E+1	-6.675766780972E-5
1.366200000000E+1	-4.959129728377E-5
1.369500000000E+1	-2.908721216954E-5
1.372800000000E+1	-1.907360274345E-5
1.376100000000E+1	-1.144415000454E-5
1.379400000000E+1	0.000000000000E+0
1.382700000000E+1	1.525890547782E-5
1.386825000000E+1	3.242515958846E-5
1.389300000000E+1	4.768394865096E-5
1.392600000000E+1	5.722069181502E-5
1.395900000000E+1	6.675766780972E-5
1.399200000000E+1	7.057236507535E-5
1.402500000000E+1	6.675766780972E-5
1.405800000000E+1	7.057236507535E-5
1.409100000000E+1	6.532715633512E-5
1.412400000000E+1	5.912804044783E-5
1.415700000000E+1	5.912804044783E-5
1.419825000000E+1	6.270455196500E-5
1.422300000000E+1	7.438706234097E-5
1.425600000000E+1	6.103562191129E-5
1.428900000000E+1	6.485031917691E-5
1.432200000000E+1	7.820175960660E-5
1.435500000000E+1	8.249329403043E-5
1.438800000000E+1	6.485031917691E-5
1.442100000000E+1	5.340599454939E-5
1.445400000000E+1	5.531334318221E-5
1.448700000000E+1	4.029297269881E-5
1.452825000000E+1	6.675763870589E-6
1.454475000000E+1	-7.629452738911E-6
1.458600000000E+1	3.814726369455E-6
1.461900000000E+1	-2.312671858817E-5
1.465200000000E+1	-5.149864591658E-5
1.468500000000E+1	-4.959129728377E-5
1.471800000000E+1	-8.010910823941E-5
1.475100000000E+1	-7.629441097379E-5
1.478400000000E+1	-6.675766780972E-5
1.481700000000E+1	-6.866501644254E-5
1.485825000000E+1	-1.287466147915E-5
1.488300000000E+1	4.196190275252E-5
1.491600000000E+1	7.152603939176E-5
1.494900000000E+1	1.153950579464E-4
1.498200000000E+1	1.575956121087E-4
1.501500000000E+1	2.064714208245E-4
1.505625000000E+1	2.388963475823E-4
1.508100000000E+1	2.849120646715E-4
1.511400000000E+1	3.108996897936E-4
1.514700000000E+1	3.194827586412E-4
1.518825000000E+1	2.994555979967E-4
1.521300000000E+1	2.865809947252E-4
1.524600000000E+1	2.429498126730E-4
1.527900000000E+1	1.964578405023E-4
1.531200000000E+1	1.654634252191E-4
1.534500000000E+1	1.182560808957E-4
1.537800000000E+1	6.532715633512E-5
1.541100000000E+1	2.479564864188E-5
1.544400000000E+1	-1.668942786637E-6
1.548525000000E+1	-3.433250822127E-5
1.551000000000E+1	-4.005455411971E-5
1.554300000000E+1	-3.623985685408E-5
1.557600000000E+1	-5.531334318221E-5
1.560900000000E+1	-5.340599454939E-5
1.564200000000E+1	-4.959129728377E-5
1.567500000000E+1	-4.196190275252E-5
1.570800000000E+1	1.859676558524E-5
1.574100000000E+1	2.145778853446E-5
1.577400000000E+1	3.886246122420E-5
1.580700000000E+1	6.103562191129E-5
1.584825000000E+1	6.485031917691E-5
1.587300000000E+1	8.487747982144E-5
1.590600000000E+1	1.835832372308E-4
1.593900000000E+1	2.172002568841E-4
1.597200000000E+1	1.475820317864E-4
1.600500000000E+1	1.316079869866E-4
1.603800000000E+1	1.258859410882E-4
1.607100000000E+1	1.254091039300E-4
1.610400000000E+1	1.180176623166E-4
1.614525000000E+1	1.292238011956E-4
1.617000000000E+1	1.087193377316E-4
1.620300000000E+1	7.438706234097E-5
1.623600000000E+1	9.155320003629E-5
1.626900000000E+1	3.433250822127E-5
1.630200000000E+1	2.288830000907E-5
1.633500000000E+1	4.339241422713E-5
1.636800000000E+1	3.767036832869E-5
1.640100000000E+1	1.144415000454E-5
1.643400000000E+1	1.406677620253E-5
1.646700000000E+1	-3.290199674666E-5
1.650000000000E+1	-7.629441097379E-5
1.653300000000E+1	-1.106266863644E-4
1.656600000000E+1	-1.053814776242E-4
1.659900000000E+1	-4.959129728377E-5
1.663200000000E+1	-8.010910823941E-5
1.666500000000E+1	-5.126022733748E-5
1.669800000000E+1	-4.315399564803E-5
1.673100000000E+1	-4.196190275252E-5
1.676400000000E+1	-4.315399564803E-5
1.679700000000E+1	2.861044777092E-6
1.683825000000E+1	2.288830000907E-5
1.686300000000E+1	0.000000000000E+0
1.689600000000E+1	-2.288830000907E-5
1.692900000000E+1	-3.623985685408E-5
1.696200000000E+1	-6.556557491422E-5
1.699500000000E+1	-8.201645687222E-5
1.703625000000E+1	-1.132492907345E-4
1.706100000000E+1	-1.454362645745E-4
1.709400000000E+1	-1.668939366937E-4
1.712700000000E+1	-2.088556066155E-4
1.716825000000E+1	-2.384195104241E-4
1.719300000000E+1	-2.567786723375E-4
1.722600000000E+1	-3.051776438951E-4
1.725900000000E+1	-3.051776438951E-4
1.729200000000E+1	-2.918262034655E-4
1.732500000000E+1	-2.756137400866E-4
1.735800000000E+1	-2.415189519525E-4
1.739100000000E+1	-1.969346776605E-4
1.742400000000E+1	-1.549730077386E-4
1.745700000000E+1	-1.068119890988E-4
1.749825000000E+1	-7.224129512906E-5
1.751475000000E+1	-4.577660001814E-5
1.755600000000E+1	-2.670299727470E-5
1.758900000000E+1	-1.335149863735E-5
1.762200000000E+1	-4.768400685862E-6
1.765500000000E+1	-3.814726369455E-6
1.768800000000E+1	-5.722075002268E-6
1.772100000000E+1	-1.788150984794E-5
1.775400000000E+1	-3.051781095564E-5
1.778700000000E+1	-4.196190275252E-5
1.782825000000E+1	-5.340599454939E-5
1.785300000000E+1	-6.103562191129E-5
1.788600000000E+1	-6.675766780972E-5
1.791900000000E+1	-7.247971370816E-5
1.795200000000E+1	-5.340599454939E-5
1.798500000000E+1	-6.675766780972E-5
1.801800000000E+1	-6.270455196500E-5
1.805100000000E+1	-7.581757381558E-5
1.808400000000E+1	-1.029972918332E-4
1.811700000000E+1	-9.918259456754E-5
1.815825000000E+1	-1.170639880002E-4
1.815825000000E+1	-1.389989629388E-4
